erro, temperatura atual, integral
0.47, 302.68, 161.58
0.47, 302.68, 161.63
0.47, 302.68, 161.67
0.47, 302.68, 161.72
0.38, 302.77, 161.77
0.47, 302.68, 161.81
0.47, 302.68, 161.86
0.47, 302.68, 161.9
0.47, 302.68, 161.95
0.47, 302.68, 162.0
0.47, 302.68, 162.05
0.47, 302.68, 162.1
0.38, 302.77, 162.14
0.38, 302.77, 162.18
0.38, 302.77, 162.22
0.38, 302.77, 162.26
0.38, 302.77, 162.3
0.38, 302.77, 162.34
0.47, 302.68, 162.38
0.38, 302.77, 162.42
0.38, 302.77, 162.46
0.38, 302.77, 162.5
0.38, 302.77, 162.54
0.38, 302.77, 162.58
0.38, 302.77, 162.62
0.29, 302.86, 162.65
0.38, 302.77, 162.69
0.38, 302.77, 162.72
0.38, 302.77, 162.76
0.38, 302.77, 162.8
0.38, 302.77, 162.84
0.38, 302.77, 162.88
0.29, 302.86, 162.91
0.29, 302.86, 162.94
0.29, 302.86, 162.97
0.29, 302.86, 163.0
0.29, 302.86, 163.03
0.38, 302.77, 163.07
0.38, 302.77, 163.11
0.29, 302.86, 163.14
0.38, 302.77, 163.17
0.29, 302.86, 163.21
0.29, 302.86, 163.24
0.29, 302.86, 163.27
0.29, 302.86, 163.3
0.29, 302.86, 163.33
0.29, 302.86, 163.35
0.29, 302.86, 163.38
0.29, 302.86, 163.41
0.29, 302.86, 163.44
0.29, 302.86, 163.47
0.29, 302.86, 163.5
0.29, 302.86, 163.53
0.29, 302.86, 163.56
0.2, 302.95, 163.59
0.29, 302.86, 163.61
0.29, 302.86, 163.64
0.29, 302.86, 163.67
0.29, 302.86, 163.7
0.29, 302.86, 163.73
0.29, 302.86, 163.76
0.2, 302.95, 163.78
0.2, 302.95, 163.8
0.29, 302.86, 163.83
0.29, 302.86, 163.86
0.29, 302.86, 163.89
0.29, 302.86, 163.92
0.2, 302.95, 163.94
0.2, 302.95, 163.96
0.29, 302.86, 163.99
0.2, 302.95, 164.01
0.2, 302.95, 164.03
0.2, 302.95, 164.05
0.2, 302.95, 164.07
0.2, 302.95, 164.09
0.2, 302.95, 164.11
0.2, 302.95, 164.13
0.2, 302.95, 164.15
0.2, 302.95, 164.17
0.2, 302.95, 164.19
0.2, 302.95, 164.21
0.2, 302.95, 164.23
0.2, 302.95, 164.25
0.2, 302.95, 164.27
0.11, 303.04, 164.29
0.2, 302.95, 164.31
0.2, 302.95, 164.33
0.2, 302.95, 164.35
0.2, 302.95, 164.37
0.2, 302.95, 164.39
0.11, 303.04, 164.4
0.11, 303.04, 164.41
0.11, 303.04, 164.42
0.11, 303.04, 164.43
0.2, 302.95, 164.45
0.2, 302.95, 164.47
0.11, 303.04, 164.49
0.11, 303.04, 164.5
0.11, 303.04, 164.51
0.11, 303.04, 164.52
0.11, 303.04, 164.53
0.11, 303.04, 164.54
0.11, 303.04, 164.55
0.11, 303.04, 164.56
0.11, 303.04, 164.57
0.11, 303.04, 164.58
0.2, 302.95, 164.6
0.11, 303.04, 164.61
0.11, 303.04, 164.63
0.11, 303.04, 164.64
0.11, 303.04, 164.65
0.11, 303.04, 164.66
0.11, 303.04, 164.67
0.11, 303.04, 164.68
0.11, 303.04, 164.69
0.11, 303.04, 164.7
0.11, 303.04, 164.71
0.11, 303.04, 164.72
0.01, 303.14, 164.73
0.01, 303.14, 164.73
0.01, 303.14, 164.73
0.01, 303.14, 164.73
0.01, 303.14, 164.74
0.11, 303.04, 164.74
0.11, 303.04, 164.75
0.01, 303.14, 164.76
0.01, 303.14, 164.76
0.01, 303.14, 164.76
0.01, 303.14, 164.76
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.77
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.79
0.01, 303.14, 164.79
0.01, 303.14, 164.79
0.01, 303.14, 164.79
0.01, 303.14, 164.79
-0.08, 303.23, 164.79
0.01, 303.14, 164.79
-0.08, 303.23, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
0.01, 303.14, 164.78
-0.08, 303.23, 164.78
0.01, 303.14, 164.78
-0.08, 303.23, 164.77
-0.08, 303.23, 164.77
-0.08, 303.23, 164.76
-0.08, 303.23, 164.75
-0.08, 303.23, 164.74
-0.08, 303.23, 164.73
-0.08, 303.23, 164.73
-0.08, 303.23, 164.72
-0.08, 303.23, 164.71
-0.08, 303.23, 164.7
-0.08, 303.23, 164.7
-0.08, 303.23, 164.69
-0.08, 303.23, 164.68
-0.08, 303.23, 164.67
-0.08, 303.23, 164.66
-0.08, 303.23, 164.66
-0.08, 303.23, 164.65
-0.08, 303.23, 164.64
-0.08, 303.23, 164.63
-0.08, 303.23, 164.62
-0.08, 303.23, 164.62
-0.08, 303.23, 164.61
-0.08, 303.23, 164.6
-0.08, 303.23, 164.59
-0.08, 303.23, 164.59
-0.08, 303.23, 164.58
-0.08, 303.23, 164.57
-0.08, 303.23, 164.56
-0.08, 303.23, 164.55
-0.17, 303.32, 164.54
-0.08, 303.23, 164.53
-0.08, 303.23, 164.52
-0.08, 303.23, 164.51
-0.08, 303.23, 164.51
-0.08, 303.23, 164.5
-0.08, 303.23, 164.49
-0.08, 303.23, 164.48
-0.08, 303.23, 164.47
-0.08, 303.23, 164.47
-0.17, 303.32, 164.45
-0.17, 303.32, 164.44
-0.08, 303.23, 164.42
-0.17, 303.32, 164.41
-0.08, 303.23, 164.4
-0.08, 303.23, 164.39
-0.08, 303.23, 164.38
-0.08, 303.23, 164.38
-0.08, 303.23, 164.37
-0.08, 303.23, 164.36
-0.08, 303.23, 164.35
-0.17, 303.32, 164.34
-0.17, 303.32, 164.32
-0.17, 303.32, 164.31
-0.08, 303.23, 164.29
-0.08, 303.23, 164.29
-0.08, 303.23, 164.28
-0.08, 303.23, 164.27
-0.17, 303.32, 164.26
-0.17, 303.32, 164.24
-0.17, 303.32, 164.22
-0.17, 303.32, 164.21
-0.08, 303.23, 164.19
-0.17, 303.32, 164.18
-0.17, 303.32, 164.16
-0.08, 303.23, 164.15
-0.17, 303.32, 164.14
-0.08, 303.23, 164.13
-0.17, 303.32, 164.11
-0.17, 303.32, 164.1
-0.17, 303.32, 164.08
-0.17, 303.32, 164.06
-0.17, 303.32, 164.04
-0.17, 303.32, 164.03
-0.17, 303.32, 164.01
-0.17, 303.32, 163.99
-0.17, 303.32, 163.98
-0.17, 303.32, 163.96
-0.17, 303.32, 163.94
-0.17, 303.32, 163.92
-0.17, 303.32, 163.91
-0.17, 303.32, 163.89
-0.17, 303.32, 163.87
-0.17, 303.32, 163.86
-0.17, 303.32, 163.84
-0.17, 303.32, 163.82
-0.17, 303.32, 163.8
-0.26, 303.41, 163.78
-0.17, 303.32, 163.76
-0.17, 303.32, 163.74
-0.17, 303.32, 163.73
-0.17, 303.32, 163.71
-0.17, 303.32, 163.69
-0.17, 303.32, 163.67
-0.17, 303.32, 163.66
-0.17, 303.32, 163.64
-0.17, 303.32, 163.62
-0.17, 303.32, 163.61
-0.26, 303.41, 163.58
-0.17, 303.32, 163.56
-0.17, 303.32, 163.54
-0.17, 303.32, 163.53
-0.17, 303.32, 163.51
-0.17, 303.32, 163.49
-0.17, 303.32, 163.48
-0.17, 303.32, 163.46
-0.26, 303.41, 163.44
-0.26, 303.41, 163.41
-0.17, 303.32, 163.39
-0.17, 303.32, 163.37
-0.17, 303.32, 163.35
-0.17, 303.32, 163.34
-0.17, 303.32, 163.32
-0.17, 303.32, 163.3
-0.17, 303.32, 163.28
-0.17, 303.32, 163.27
-0.26, 303.41, 163.25
-0.17, 303.32, 163.22
-0.17, 303.32, 163.21
-0.17, 303.32, 163.19
-0.17, 303.32, 163.17
-0.17, 303.32, 163.16
-0.17, 303.32, 163.14
-0.17, 303.32, 163.12
-0.17, 303.32, 163.1
-0.17, 303.32, 163.09
-0.17, 303.32, 163.07
-0.26, 303.41, 163.05
-0.17, 303.32, 163.03
-0.17, 303.32, 163.01
-0.17, 303.32, 162.99
-0.17, 303.32, 162.97
-0.17, 303.32, 162.96
-0.26, 303.41, 162.93
-0.17, 303.32, 162.91
-0.26, 303.41, 162.89
-0.26, 303.41, 162.86
-0.17, 303.32, 162.84
-0.17, 303.32, 162.83
-0.26, 303.41, 162.8
-0.17, 303.32, 162.78
-0.26, 303.41, 162.76
-0.17, 303.32, 162.74
-0.17, 303.32, 162.72
-0.26, 303.41, 162.7
-0.26, 303.41, 162.67
-0.26, 303.41, 162.65
-0.26, 303.41, 162.62
-0.17, 303.32, 162.6
-0.26, 303.41, 162.58
-0.17, 303.32, 162.55
-0.17, 303.32, 162.54
-0.26, 303.41, 162.51
-0.26, 303.41, 162.49
-0.26, 303.41, 162.46
-0.26, 303.41, 162.43
-0.26, 303.41, 162.41
-0.26, 303.41, 162.38
-0.26, 303.41, 162.35
-0.26, 303.41, 162.33
-0.26, 303.41, 162.3
-0.26, 303.41, 162.28
-0.26, 303.41, 162.25
-0.26, 303.41, 162.22
-0.26, 303.41, 162.2
-0.26, 303.41, 162.17
-0.26, 303.41, 162.14
-0.26, 303.41, 162.12
-0.26, 303.41, 162.09
-0.26, 303.41, 162.06
-0.26, 303.41, 162.04
-0.26, 303.41, 162.01
-0.26, 303.41, 161.98
-0.26, 303.41, 161.96
-0.26, 303.41, 161.93
-0.26, 303.41, 161.9
-0.26, 303.41, 161.88
-0.26, 303.41, 161.85
-0.26, 303.41, 161.82
-0.26, 303.41, 161.8
-0.26, 303.41, 161.77
-0.26, 303.41, 161.74
-0.26, 303.41, 161.72
-0.26, 303.41, 161.69
-0.26, 303.41, 161.66
-0.26, 303.41, 161.64
-0.26, 303.41, 161.61
-0.26, 303.41, 161.58
-0.26, 303.41, 161.56
-0.26, 303.41, 161.53
-0.35, 303.5, 161.5
-0.26, 303.41, 161.47
-0.26, 303.41, 161.44
-0.26, 303.41, 161.42
-0.35, 303.5, 161.38
-0.26, 303.41, 161.35
-0.26, 303.41, 161.33
-0.26, 303.41, 161.3
-0.26, 303.41, 161.27
-0.26, 303.41, 161.25
-0.26, 303.41, 161.22
-0.26, 303.41, 161.19
-0.26, 303.41, 161.17
-0.26, 303.41, 161.14
-0.26, 303.41, 161.11
-0.26, 303.41, 161.09
-0.26, 303.41, 161.06
-0.26, 303.41, 161.03
-0.26, 303.41, 161.01
-0.26, 303.41, 160.98
-0.35, 303.5, 160.95
-0.26, 303.41, 160.92
-0.35, 303.5, 160.89
-0.35, 303.5, 160.85
-0.35, 303.5, 160.82
-0.26, 303.41, 160.78
-0.26, 303.41, 160.76
-0.26, 303.41, 160.73
-0.35, 303.5, 160.7
-0.35, 303.5, 160.66
-0.35, 303.5, 160.63
-0.35, 303.5, 160.59
-0.35, 303.5, 160.56
-0.35, 303.5, 160.52
-0.35, 303.5, 160.48
-0.26, 303.41, 160.45
-0.26, 303.41, 160.43
-0.26, 303.41, 160.4
-0.26, 303.41, 160.37
-0.35, 303.5, 160.34
-0.35, 303.5, 160.31
-0.35, 303.5, 160.27
-0.35, 303.5, 160.23
-0.26, 303.41, 160.2
-0.26, 303.41, 160.18
-0.35, 303.5, 160.14
-0.26, 303.41, 160.11
-0.35, 303.5, 160.08
-0.35, 303.5, 160.05
-0.35, 303.5, 160.01
-0.35, 303.5, 159.97
-0.35, 303.5, 159.94
-0.35, 303.5, 159.9
-0.35, 303.5, 159.87
-0.26, 303.41, 159.83
-0.26, 303.41, 159.81
-0.35, 303.5, 159.78
-0.35, 303.5, 159.74
-0.35, 303.5, 159.7
-0.35, 303.5, 159.67
-0.35, 303.5, 159.63
-0.26, 303.41, 159.6
-0.26, 303.41, 159.57
-0.26, 303.41, 159.55
-0.26, 303.41, 159.52
-0.26, 303.41, 159.5
-0.26, 303.41, 159.47
-0.35, 303.5, 159.44
-0.35, 303.5, 159.4
-0.35, 303.5, 159.37
-0.35, 303.5, 159.33
-0.35, 303.5, 159.29
-0.35, 303.5, 159.26
-0.26, 303.41, 159.23
-0.26, 303.41, 159.2
-0.35, 303.5, 159.17
-0.35, 303.5, 159.13
-0.35, 303.5, 159.1
-0.35, 303.5, 159.06
-0.35, 303.5, 159.03
-0.35, 303.5, 158.99
-0.35, 303.5, 158.95
-0.35, 303.5, 158.92
-0.35, 303.5, 158.88
-0.35, 303.5, 158.85
-0.35, 303.5, 158.81
-0.35, 303.5, 158.77
-0.35, 303.5, 158.74
-0.35, 303.5, 158.7
-0.35, 303.5, 158.67
-0.35, 303.5, 158.63
-0.35, 303.5, 158.59
-0.35, 303.5, 158.56
-0.35, 303.5, 158.52
-0.35, 303.5, 158.49
-0.35, 303.5, 158.45
-0.35, 303.5, 158.41
-0.35, 303.5, 158.38
-0.35, 303.5, 158.34
-0.35, 303.5, 158.31
-0.35, 303.5, 158.27
-0.35, 303.5, 158.23
-0.35, 303.5, 158.2
-0.35, 303.5, 158.16
-0.35, 303.5, 158.13
-0.35, 303.5, 158.09
-0.35, 303.5, 158.05
-0.35, 303.5, 158.02
-0.45, 303.6, 157.98
-0.35, 303.5, 157.94
-0.35, 303.5, 157.9
-0.35, 303.5, 157.86
-0.35, 303.5, 157.83
-0.35, 303.5, 157.79
-0.35, 303.5, 157.76
-0.35, 303.5, 157.72
-0.35, 303.5, 157.68
-0.35, 303.5, 157.65
-0.35, 303.5, 157.61
-0.35, 303.5, 157.58
-0.35, 303.5, 157.54
-0.35, 303.5, 157.5
-0.35, 303.5, 157.47
-0.35, 303.5, 157.43
-0.35, 303.5, 157.4
-0.35, 303.5, 157.36
-0.35, 303.5, 157.33
-0.35, 303.5, 157.29
-0.45, 303.6, 157.25
-0.35, 303.5, 157.21
-0.35, 303.5, 157.17
-0.35, 303.5, 157.14
-0.35, 303.5, 157.1
-0.35, 303.5, 157.06
-0.35, 303.5, 157.03
-0.35, 303.5, 156.99
-0.35, 303.5, 156.96
-0.45, 303.6, 156.92
-0.45, 303.6, 156.87
-0.35, 303.5, 156.83
-0.35, 303.5, 156.79
-0.45, 303.6, 156.75
-0.35, 303.5, 156.71
-0.35, 303.5, 156.68
-0.35, 303.5, 156.64
-0.45, 303.6, 156.6
-0.45, 303.6, 156.55
-0.45, 303.6, 156.51
-0.35, 303.5, 156.47
-0.35, 303.5, 156.43
-0.35, 303.5, 156.4
-0.35, 303.5, 156.36
-0.35, 303.5, 156.32
-0.35, 303.5, 156.29
-0.45, 303.6, 156.25
-0.45, 303.6, 156.2
-0.45, 303.6, 156.16
-0.45, 303.6, 156.11
-0.45, 303.6, 156.07
-0.35, 303.5, 156.03
-0.35, 303.5, 155.99
-0.35, 303.5, 155.95
-0.45, 303.6, 155.91
-0.45, 303.6, 155.87
-0.45, 303.6, 155.82
-0.45, 303.6, 155.78
-0.45, 303.6, 155.73
-0.45, 303.6, 155.69
-0.45, 303.6, 155.64
-0.45, 303.6, 155.6
-0.35, 303.5, 155.56
-0.45, 303.6, 155.51
-0.35, 303.5, 155.47
-0.45, 303.6, 155.43
-0.35, 303.5, 155.39
-0.45, 303.6, 155.35
-0.45, 303.6, 155.31
-0.45, 303.6, 155.26
-0.35, 303.5, 155.22
-0.45, 303.6, 155.18
-0.35, 303.5, 155.14
-0.45, 303.6, 155.1
-0.45, 303.6, 155.05
-0.45, 303.6, 155.01
-0.45, 303.6, 154.96
-0.45, 303.6, 154.92
-0.45, 303.6, 154.87
-0.35, 303.5, 154.83
-0.45, 303.6, 154.79
-0.35, 303.5, 154.75
-0.35, 303.5, 154.71
-0.45, 303.6, 154.67
-0.45, 303.6, 154.63
-0.45, 303.6, 154.58
-0.45, 303.6, 154.54
-0.45, 303.6, 154.49
-0.45, 303.6, 154.45
-0.45, 303.6, 154.4
-0.45, 303.6, 154.36
-0.45, 303.6, 154.31
-0.45, 303.6, 154.27
-0.45, 303.6, 154.22
-0.45, 303.6, 154.17
-0.45, 303.6, 154.13
-0.45, 303.6, 154.08
-0.35, 303.5, 154.04
-0.35, 303.5, 154.01
-0.35, 303.5, 153.97
-0.35, 303.5, 153.94
-0.45, 303.6, 153.9
-0.35, 303.5, 153.85
-0.35, 303.5, 153.82
-0.45, 303.6, 153.78
-0.45, 303.6, 153.73
-0.45, 303.6, 153.69
-0.45, 303.6, 153.64
-0.35, 303.5, 153.6
-0.35, 303.5, 153.56
-0.35, 303.5, 153.53
-0.35, 303.5, 153.49
-0.45, 303.6, 153.45
-0.45, 303.6, 153.41
-0.45, 303.6, 153.36
-0.35, 303.5, 153.32
-0.45, 303.6, 153.28
-0.35, 303.5, 153.24
-0.35, 303.5, 153.2
-0.35, 303.5, 153.17
-0.35, 303.5, 153.13
-0.35, 303.5, 153.1
-0.35, 303.5, 153.06
-0.35, 303.5, 153.02
-0.35, 303.5, 152.99
-0.45, 303.6, 152.95
-0.35, 303.5, 152.91
-0.35, 303.5, 152.87
-0.35, 303.5, 152.83
-0.35, 303.5, 152.8
-0.35, 303.5, 152.76
-0.35, 303.5, 152.73
-0.35, 303.5, 152.69
-0.45, 303.6, 152.65
-0.35, 303.5, 152.61
-0.35, 303.5, 152.57
-0.35, 303.5, 152.54
-0.35, 303.5, 152.5
-0.35, 303.5, 152.47
-0.35, 303.5, 152.43
-0.35, 303.5, 152.39
-0.35, 303.5, 152.36
-0.35, 303.5, 152.32
-0.35, 303.5, 152.29
-0.45, 303.6, 152.24
-0.35, 303.5, 152.2
-0.35, 303.5, 152.17
-0.35, 303.5, 152.13
-0.35, 303.5, 152.1
-0.35, 303.5, 152.06
-0.45, 303.6, 152.02
-0.35, 303.5, 151.98
-0.45, 303.6, 151.94
-0.45, 303.6, 151.89
-0.35, 303.5, 151.85
-0.35, 303.5, 151.82
-0.35, 303.5, 151.78
-0.35, 303.5, 151.74
-0.35, 303.5, 151.71
-0.35, 303.5, 151.67
-0.35, 303.5, 151.64
-0.35, 303.5, 151.6
-0.45, 303.6, 151.56
-0.35, 303.5, 151.52
-0.35, 303.5, 151.48
-0.35, 303.5, 151.45
-0.35, 303.5, 151.41
-0.35, 303.5, 151.38
-0.35, 303.5, 151.34
-0.35, 303.5, 151.3
-0.35, 303.5, 151.27
-0.35, 303.5, 151.23
-0.35, 303.5, 151.2
-0.35, 303.5, 151.16
-0.35, 303.5, 151.12
-0.35, 303.5, 151.09
-0.35, 303.5, 151.05
-0.35, 303.5, 151.02
-0.35, 303.5, 150.98
-0.35, 303.5, 150.94
-0.35, 303.5, 150.91
-0.35, 303.5, 150.87
-0.35, 303.5, 150.84
-0.35, 303.5, 150.8
-0.35, 303.5, 150.76
-0.35, 303.5, 150.73
-0.35, 303.5, 150.69
-0.35, 303.5, 150.66
-0.35, 303.5, 150.62
-0.35, 303.5, 150.58
-0.35, 303.5, 150.55
-0.35, 303.5, 150.51
-0.35, 303.5, 150.48
-0.35, 303.5, 150.44
-0.35, 303.5, 150.41
-0.35, 303.5, 150.37
-0.35, 303.5, 150.33
-0.35, 303.5, 150.3
-0.35, 303.5, 150.26
-0.35, 303.5, 150.23
-0.35, 303.5, 150.19
-0.35, 303.5, 150.15
-0.35, 303.5, 150.12
-0.35, 303.5, 150.08
-0.35, 303.5, 150.05
-0.35, 303.5, 150.01
-0.26, 303.41, 149.98
-0.35, 303.5, 149.95
-0.35, 303.5, 149.91
-0.35, 303.5, 149.87
-0.35, 303.5, 149.84
-0.35, 303.5, 149.8
-0.35, 303.5, 149.77
-0.35, 303.5, 149.73
-0.35, 303.5, 149.69
-0.26, 303.41, 149.66
-0.35, 303.5, 149.63
-0.35, 303.5, 149.6
-0.35, 303.5, 149.56
-0.35, 303.5, 149.52
-0.35, 303.5, 149.49
-0.35, 303.5, 149.45
-0.35, 303.5, 149.42
-0.26, 303.41, 149.39
-0.26, 303.41, 149.36
-0.35, 303.5, 149.33
-0.35, 303.5, 149.29
-0.26, 303.41, 149.26
-0.35, 303.5, 149.23
-0.35, 303.5, 149.19
-0.35, 303.5, 149.16
-0.35, 303.5, 149.12
-0.35, 303.5, 149.09
-0.26, 303.41, 149.05
-0.35, 303.5, 149.02
-0.35, 303.5, 148.99
-0.26, 303.41, 148.96
-0.35, 303.5, 148.92
-0.35, 303.5, 148.89
-0.35, 303.5, 148.85
-0.26, 303.41, 148.82
-0.35, 303.5, 148.79
-0.26, 303.41, 148.76
-0.26, 303.41, 148.73
-0.26, 303.41, 148.71
-0.26, 303.41, 148.68
-0.26, 303.41, 148.65
-0.35, 303.5, 148.62
-0.35, 303.5, 148.59
-0.35, 303.5, 148.55
-0.35, 303.5, 148.51
-0.26, 303.41, 148.48
-0.26, 303.41, 148.45
-0.26, 303.41, 148.43
-0.26, 303.41, 148.4
-0.26, 303.41, 148.38
-0.35, 303.5, 148.34
-0.35, 303.5, 148.31
-0.35, 303.5, 148.27
-0.35, 303.5, 148.24
-0.35, 303.5, 148.2
-0.35, 303.5, 148.16
-0.35, 303.5, 148.13
-0.26, 303.41, 148.1
-0.26, 303.41, 148.07
-0.26, 303.41, 148.04
-0.26, 303.41, 148.02
-0.35, 303.5, 147.99
-0.35, 303.5, 147.95
-0.35, 303.5, 147.91
-0.35, 303.5, 147.88
-0.35, 303.5, 147.84
-0.26, 303.41, 147.81
-0.26, 303.41, 147.78
-0.26, 303.41, 147.76
-0.35, 303.5, 147.73
-0.35, 303.5, 147.69
-0.35, 303.5, 147.65
-0.35, 303.5, 147.62
-0.35, 303.5, 147.58
-0.26, 303.41, 147.55
-0.35, 303.5, 147.52
-0.35, 303.5, 147.48
-0.35, 303.5, 147.45
-0.35, 303.5, 147.41
-0.45, 303.6, 147.37
-0.35, 303.5, 147.33
-0.35, 303.5, 147.29
-0.35, 303.5, 147.26
-0.35, 303.5, 147.22
-0.35, 303.5, 147.19
-0.35, 303.5, 147.15
-0.35, 303.5, 147.12
-0.35, 303.5, 147.08
-0.35, 303.5, 147.04
-0.35, 303.5, 147.01
-0.35, 303.5, 146.97
-0.35, 303.5, 146.94
-0.35, 303.5, 146.9
-0.35, 303.5, 146.86
-0.35, 303.5, 146.83
-0.26, 303.41, 146.8
-0.35, 303.5, 146.77
-0.35, 303.5, 146.73
-0.35, 303.5, 146.69
-0.35, 303.5, 146.66
-0.35, 303.5, 146.62
-0.35, 303.5, 146.58
-0.35, 303.5, 146.55
-0.35, 303.5, 146.51
-0.35, 303.5, 146.48
-0.35, 303.5, 146.44
-0.35, 303.5, 146.41
-0.35, 303.5, 146.37
-0.35, 303.5, 146.33
-0.35, 303.5, 146.3
-0.35, 303.5, 146.26
-0.35, 303.5, 146.23
-0.35, 303.5, 146.19
-0.35, 303.5, 146.15
-0.35, 303.5, 146.12
-0.26, 303.41, 146.09
-0.35, 303.5, 146.05
-0.35, 303.5, 146.02
-0.35, 303.5, 145.98
-0.35, 303.5, 145.95
-0.35, 303.5, 145.91
-0.35, 303.5, 145.88
-0.35, 303.5, 145.84
-0.35, 303.5, 145.8
-0.35, 303.5, 145.77
-0.26, 303.41, 145.74
-0.26, 303.41, 145.71
-0.26, 303.41, 145.68
-0.35, 303.5, 145.65
-0.35, 303.5, 145.62
-0.35, 303.5, 145.58
-0.35, 303.5, 145.54
-0.26, 303.41, 145.51
-0.26, 303.41, 145.49
-0.35, 303.5, 145.45
-0.35, 303.5, 145.42
-0.35, 303.5, 145.38
-0.26, 303.41, 145.35
-0.35, 303.5, 145.32
-0.35, 303.5, 145.28
-0.35, 303.5, 145.25
-0.35, 303.5, 145.21
-0.26, 303.41, 145.18
-0.26, 303.41, 145.15
-0.26, 303.41, 145.13
-0.26, 303.41, 145.1
-0.26, 303.41, 145.07
-0.26, 303.41, 145.05
-0.26, 303.41, 145.02
-0.26, 303.41, 144.99
-0.26, 303.41, 144.97
-0.26, 303.41, 144.94
-0.35, 303.5, 144.91
-0.26, 303.41, 144.88
-0.26, 303.41, 144.85
-0.26, 303.41, 144.83
-0.26, 303.41, 144.8
-0.26, 303.41, 144.77
-0.26, 303.41, 144.75
-0.26, 303.41, 144.72
-0.26, 303.41, 144.69
-0.26, 303.41, 144.67
-0.26, 303.41, 144.64
-0.26, 303.41, 144.61
-0.26, 303.41, 144.59
-0.26, 303.41, 144.56
-0.26, 303.41, 144.53
-0.26, 303.41, 144.51
-0.26, 303.41, 144.48
-0.26, 303.41, 144.45
-0.26, 303.41, 144.43
-0.26, 303.41, 144.4
-0.26, 303.41, 144.37
-0.26, 303.41, 144.35
-0.26, 303.41, 144.32
